TIME,SIMTIME,CAMERA,GROUNDID,LABEL,X,Y,Z,ERROR
1622235658722,4073,FRONT-eval,268,vehicle,22.7031,-3.8809,-0.0430,6.1237
1622235658722,4073,FRONT-eval,292,vehicle,39.6250,-16.6875,-0.0376,1000000.0000
1622235658980,4123,FRONT-eval,268,vehicle,22.7031,-3.8809,-0.0429,6.1237
1622235658981,4123,FRONT-eval,292,vehicle,39.6250,-16.6875,-0.0366,1000000.0000
1622235659232,4173,FRONT-eval,268,vehicle,22.7031,-3.8809,-0.0429,6.1237
1622235659232,4173,FRONT-eval,292,vehicle,39.6250,-16.6875,-0.0357,60.4871
1622235659502,4223,FRONT-eval,268,vehicle,22.7031,-3.8809,-0.0428,6.1237
1622235659502,4223,FRONT-eval,292,vehicle,39.6250,-16.6875,-0.0349,60.4871
1622235659776,4273,FRONT-eval,268,vehicle,22.7031,-3.8809,-0.0429,6.1237
1622235659776,4273,FRONT-eval,292,vehicle,39.6250,-16.6875,-0.0344,1000000.0000
1622235659947,4323,FRONT-eval,268,vehicle,22.7031,-3.8809,-0.0429,6.1237
1622235659947,4323,FRONT-eval,292,vehicle,39.6250,-16.6875,-0.0341,1000000.0000
1622235660261,4373,FRONT-eval,268,vehicle,22.7031,-3.8809,-0.0430,6.1237
1622235660261,4373,FRONT-eval,292,vehicle,39.6250,-16.6875,-0.0339,1000000.0000
1622235660501,4423,FRONT-eval,268,vehicle,22.7031,-3.8809,-0.0430,6.1237
1622235660501,4423,FRONT-eval,292,vehicle,39.6250,-16.6875,-0.0339,1000000.0000
1622235660740,4473,FRONT-eval,268,vehicle,22.7031,-3.8809,-0.0431,6.1237
1622235660740,4473,FRONT-eval,292,vehicle,39.6250,-16.6875,-0.0340,1000000.0000
1622235661036,4523,FRONT-eval,268,vehicle,22.7031,-3.8809,-0.0431,6.1237
1622235661036,4523,FRONT-eval,292,vehicle,39.6250,-16.6875,-0.0342,1000000.0000
1622235661283,4573,FRONT-eval,268,vehicle,22.7031,-3.8809,-0.0431,6.0851
1622235661283,4573,FRONT-eval,292,vehicle,39.6250,-16.6875,-0.0345,1000000.0000
1622235661540,4623,FRONT-eval,268,vehicle,22.7031,-3.8809,-0.0432,6.1237
1622235661541,4623,FRONT-eval,292,vehicle,39.6250,-16.6875,-0.0347,1000000.0000
1622235661778,4673,FRONT-eval,268,vehicle,22.7031,-3.8809,-0.0432,6.1237
1622235661778,4673,FRONT-eval,292,vehicle,39.6250,-16.6875,-0.0349,1000000.0000
1622235662021,4723,FRONT-eval,268,vehicle,22.7031,-3.8809,-0.0432,6.1237
1622235662021,4723,FRONT-eval,292,vehicle,39.6250,-16.6875,-0.0352,1000000.0000
1622235662253,4773,FRONT-eval,268,vehicle,22.6719,-3.8809,-0.0433,5.9796
1622235662253,4773,FRONT-eval,292,vehicle,39.6250,-16.7031,-0.0359,1000000.0000
1622235662529,4823,FRONT-eval,268,vehicle,22.6094,-3.8906,-0.0586,6.7783
1622235662529,4823,FRONT-eval,292,vehicle,39.5938,-16.7500,-0.0627,1000000.0000
