1611030138449,7907,detection_eval_operator,runtime,0.0722
1611030138812,7957,detection_eval_operator,runtime,0.0780
1611030139349,8007,detection_eval_operator,runtime,0.0923
1611030139687,8057,detection_eval_operator,runtime,0.0875
1611030140066,8107,detection_eval_operator,runtime,0.0951
1611030187993,14757,detection_eval_operator,runtime,0.1616
1611030188758,14857,detection_eval_operator,runtime,0.1078
1611030189164,14907,detection_eval_operator,runtime,0.1924
1611030189582,14957,detection_eval_operator,runtime,0.1292
1611030190370,15057,detection_eval_operator,runtime,0.1662
1611030190786,15107,detection_eval_operator,runtime,0.1693
1611030193476,15457,detection_eval_operator,runtime,0.1693
1611030194277,15557,detection_eval_operator,runtime,0.1740
1611030194696,15607,detection_eval_operator,runtime,0.1748
1611030195100,15657,detection_eval_operator,runtime,0.1466
1611030195530,15707,detection_eval_operator,runtime,0.1717
1611030196280,15807,detection_eval_operator,runtime,0.1843
1611030196715,15857,detection_eval_operator,runtime,0.1771
1611030197531,15957,detection_eval_operator,runtime,0.1798
1611030197965,16007,detection_eval_operator,runtime,0.1767
1611030198381,16057,detection_eval_operator,runtime,0.1771
1611030199227,16157,detection_eval_operator,runtime,0.1795
1611030199699,16207,detection_eval_operator,runtime,0.1793
1611030200097,16257,detection_eval_operator,runtime,0.2370
1611030200487,16307,detection_eval_operator,runtime,0.1805
1611030200906,16357,detection_eval_operator,runtime,0.1814
1611030206053,17057,detection_eval_operator,runtime,0.2074
1611030206491,17107,detection_eval_operator,runtime,0.2177
1611030206932,17157,detection_eval_operator,runtime,0.1888
1611030207341,17207,detection_eval_operator,runtime,0.1912
1611030207746,17257,detection_eval_operator,runtime,0.1969
1611030208145,17307,detection_eval_operator,runtime,0.1543
1611030208567,17357,detection_eval_operator,runtime,0.1144
1611030220817,19007,detection_eval_operator,runtime,0.2098
1611030231090,20407,detection_eval_operator,runtime,0.2246
1611030231507,20457,detection_eval_operator,runtime,0.2210
1611030231862,20507,detection_eval_operator,runtime,0.2248
1611030233049,20657,detection_eval_operator,runtime,0.2391
1611030233416,20707,detection_eval_operator,runtime,0.2294
1611030233860,20757,detection_eval_operator,runtime,0.2215
1611030234282,20807,detection_eval_operator,runtime,0.2427
1611030234725,20857,detection_eval_operator,runtime,0.2613
1611030235546,20957,detection_eval_operator,runtime,0.2217
1611030235935,21007,detection_eval_operator,runtime,0.2751
1611030236403,21057,detection_eval_operator,runtime,0.2267
1611030236827,21107,detection_eval_operator,runtime,0.2317
1611030237246,21157,detection_eval_operator,runtime,0.2356
1611030237673,21207,detection_eval_operator,runtime,0.2370
1611030238095,21257,detection_eval_operator,runtime,0.2277
1611030238547,21307,detection_eval_operator,runtime,0.2303
1611030238965,21357,detection_eval_operator,runtime,0.2375
1611030239749,21457,detection_eval_operator,runtime,0.2391
1611030240214,21507,detection_eval_operator,runtime,0.1957
1611030240612,21557,detection_eval_operator,runtime,0.2310
1611030241005,21607,detection_eval_operator,runtime,0.2382
1611030241439,21657,detection_eval_operator,runtime,0.2358
1611030241807,21707,detection_eval_operator,runtime,0.1869
1611030242221,21757,detection_eval_operator,runtime,0.2379
1611030242591,21807,detection_eval_operator,runtime,0.3605
1611030243063,21857,detection_eval_operator,runtime,0.2589
1611030243500,21907,detection_eval_operator,runtime,0.2151
1611030243884,21957,detection_eval_operator,runtime,0.2356
1611030244286,22007,detection_eval_operator,runtime,0.2427
1611030244698,22057,detection_eval_operator,runtime,0.1888
1611030245110,22107,detection_eval_operator,runtime,0.1986
1611030245548,22157,detection_eval_operator,runtime,0.2441
1611030245983,22207,detection_eval_operator,runtime,0.2465
1611030246390,22257,detection_eval_operator,runtime,0.2215
1611030246812,22307,detection_eval_operator,runtime,0.2491
1611030247202,22357,detection_eval_operator,runtime,0.2463
1611030247580,22407,detection_eval_operator,runtime,0.2909
1611030248059,22457,detection_eval_operator,runtime,0.1850
1611030248468,22507,detection_eval_operator,runtime,0.1755
1611030248933,22557,detection_eval_operator,runtime,0.2353
1611030249328,22607,detection_eval_operator,runtime,0.2367
1611030249776,22657,detection_eval_operator,runtime,0.2463
1611030250245,22707,detection_eval_operator,runtime,0.2449
1611030250556,22757,detection_eval_operator,runtime,0.3083
1611030251043,22807,detection_eval_operator,runtime,0.2484
1611030251499,22857,detection_eval_operator,runtime,0.2189
1611030251930,22907,detection_eval_operator,runtime,0.2537
1611030252393,22957,detection_eval_operator,runtime,0.1972
1611030252799,23007,detection_eval_operator,runtime,0.2527
1611030253163,23057,detection_eval_operator,runtime,0.1924
1611030253608,23107,detection_eval_operator,runtime,0.2520
1611030276717,26257,detection_eval_operator,runtime,0.2148
1611030289717,28007,detection_eval_operator,runtime,0.2286
1611030290142,28057,detection_eval_operator,runtime,0.2990
1611030290536,28107,detection_eval_operator,runtime,0.3011
1611030290987,28157,detection_eval_operator,runtime,0.3052
1611030293206,28457,detection_eval_operator,runtime,0.2987
1611030293645,28507,detection_eval_operator,runtime,0.2353
1611030294006,28557,detection_eval_operator,runtime,0.3071
1611030294451,28607,detection_eval_operator,runtime,0.3040
1611030294936,28657,detection_eval_operator,runtime,0.3200
1611030295369,28707,detection_eval_operator,runtime,0.3018
1611030295744,28757,detection_eval_operator,runtime,0.3858
1611030296123,28807,detection_eval_operator,runtime,0.2401
1611030296593,28857,detection_eval_operator,runtime,0.3290
1611030297078,28907,detection_eval_operator,runtime,0.3073
1611030297453,28957,detection_eval_operator,runtime,0.3304
1611030297876,29007,detection_eval_operator,runtime,0.3166
1611030298294,29057,detection_eval_operator,runtime,0.2949
1611030298732,29107,detection_eval_operator,runtime,0.3264
1611030299117,29157,detection_eval_operator,runtime,0.2315
1611030299548,29207,detection_eval_operator,runtime,0.2325
1611030299965,29257,detection_eval_operator,runtime,0.2811
1611030300366,29307,detection_eval_operator,runtime,0.2766
1611030300826,29357,detection_eval_operator,runtime,0.3097
1611030301273,29407,detection_eval_operator,runtime,0.3190
1611030301705,29457,detection_eval_operator,runtime,0.3369
1611030302130,29507,detection_eval_operator,runtime,0.2995
1611030302547,29557,detection_eval_operator,runtime,0.3819
1611030302986,29607,detection_eval_operator,runtime,0.3202
1611030303373,29657,detection_eval_operator,runtime,0.3316
1611030303815,29707,detection_eval_operator,runtime,0.3450
1611030304232,29757,detection_eval_operator,runtime,0.3226
1611030304601,29807,detection_eval_operator,runtime,0.3791
1611030305044,29857,detection_eval_operator,runtime,0.3219
1611030305481,29907,detection_eval_operator,runtime,0.3238
1611030305884,29957,detection_eval_operator,runtime,0.3090
1611030306350,30007,detection_eval_operator,runtime,0.3185
1611030306739,30057,detection_eval_operator,runtime,0.3104
1611030307185,30107,detection_eval_operator,runtime,0.3178
1611030307599,30157,detection_eval_operator,runtime,0.3216
1611030308046,30207,detection_eval_operator,runtime,0.3505
1611030308473,30257,detection_eval_operator,runtime,0.3264
1611030308962,30307,detection_eval_operator,runtime,0.3207
1611030309333,30357,detection_eval_operator,runtime,0.2522
1611030309737,30407,detection_eval_operator,runtime,0.3176
1611030310142,30457,detection_eval_operator,runtime,0.3037
1611030310548,30507,detection_eval_operator,runtime,0.4072
1611030310970,30557,detection_eval_operator,runtime,0.3800
1611030311439,30607,detection_eval_operator,runtime,0.2875
1611030311821,30657,detection_eval_operator,runtime,0.3185
1611030312257,30707,detection_eval_operator,runtime,0.4258
1611030312675,30757,detection_eval_operator,runtime,0.3238
1611030313086,30807,detection_eval_operator,runtime,0.3557
1611030313472,30857,detection_eval_operator,runtime,0.4988
1611030313921,30907,detection_eval_operator,runtime,0.3262
1611030314337,30957,detection_eval_operator,runtime,0.2496
1611030314740,31007,detection_eval_operator,runtime,0.2546
1611030315177,31057,detection_eval_operator,runtime,0.3283
1611030315603,31107,detection_eval_operator,runtime,0.3510
1611030315982,31157,detection_eval_operator,runtime,0.4039
1611030316457,31207,detection_eval_operator,runtime,0.3231
1611030316912,31257,detection_eval_operator,runtime,0.3562
1611030317341,31307,detection_eval_operator,runtime,0.3333
1611030317796,31357,detection_eval_operator,runtime,0.3498
1611030318231,31407,detection_eval_operator,runtime,0.3304
1611030318634,31457,detection_eval_operator,runtime,0.3345
1611030319053,31507,detection_eval_operator,runtime,0.3958
1611030319464,31557,detection_eval_operator,runtime,0.3457
1611030319898,31607,detection_eval_operator,runtime,0.3293
1611030320311,31657,detection_eval_operator,runtime,0.3014
1611030320722,31707,detection_eval_operator,runtime,0.3495
1611030321090,31757,detection_eval_operator,runtime,0.2484
1611030321513,31807,detection_eval_operator,runtime,0.3572
1611030321949,31857,detection_eval_operator,runtime,0.3474
1611030322362,31907,detection_eval_operator,runtime,0.2649
1611030322740,31957,detection_eval_operator,runtime,0.2058
1611030323173,32007,detection_eval_operator,runtime,0.3145
1611030323602,32057,detection_eval_operator,runtime,0.2987
1611030324001,32107,detection_eval_operator,runtime,0.2656
1611030324411,32157,detection_eval_operator,runtime,0.2649
1611030324812,32207,detection_eval_operator,runtime,0.2596
1611030325204,32257,detection_eval_operator,runtime,0.2630
1611030325630,32307,detection_eval_operator,runtime,0.3357
1611030326056,32357,detection_eval_operator,runtime,0.3414
1611030326465,32407,detection_eval_operator,runtime,0.3655
1611030326933,32457,detection_eval_operator,runtime,0.3424
1611030327388,32507,detection_eval_operator,runtime,0.3476
1611030327846,32557,detection_eval_operator,runtime,0.3500
1611030328234,32607,detection_eval_operator,runtime,0.3612
1611030328590,32657,detection_eval_operator,runtime,0.4873
1611030329080,32707,detection_eval_operator,runtime,0.3495
1611030329498,32757,detection_eval_operator,runtime,0.3245
1611030329900,32807,detection_eval_operator,runtime,0.3467
1611030330285,32857,detection_eval_operator,runtime,0.4294
1611030330754,32907,detection_eval_operator,runtime,0.3135
1611030331126,32957,detection_eval_operator,runtime,0.3688
1611030331560,33007,detection_eval_operator,runtime,0.3493
1611030331967,33057,detection_eval_operator,runtime,0.2708
1611030332373,33107,detection_eval_operator,runtime,0.2737
1611030332769,33157,detection_eval_operator,runtime,0.2906
1611030333239,33207,detection_eval_operator,runtime,0.4680
1611030333695,33257,detection_eval_operator,runtime,0.3834
1611030334154,33307,detection_eval_operator,runtime,0.2265
1611030334584,33357,detection_eval_operator,runtime,0.3443
1611030335006,33407,detection_eval_operator,runtime,0.2673
1611030335474,33457,detection_eval_operator,runtime,0.3569
1611030335897,33507,detection_eval_operator,runtime,0.3481
1611030336316,33557,detection_eval_operator,runtime,0.3402
1611030336709,33607,detection_eval_operator,runtime,0.4914
1611030337155,33657,detection_eval_operator,runtime,0.3617
1611030337561,33707,detection_eval_operator,runtime,0.3655
1611030337994,33757,detection_eval_operator,runtime,0.3545
1611030338435,33807,detection_eval_operator,runtime,0.3557
1611030338860,33857,detection_eval_operator,runtime,0.3314
1611030339299,33907,detection_eval_operator,runtime,0.3605
1611030339686,33957,detection_eval_operator,runtime,0.3715
1611030340182,34007,detection_eval_operator,runtime,0.3462
1611030340559,34057,detection_eval_operator,runtime,0.5007
1611030341021,34107,detection_eval_operator,runtime,0.3583
1611030341414,34157,detection_eval_operator,runtime,0.3619
1611030341858,34207,detection_eval_operator,runtime,0.4129
1611030342238,34257,detection_eval_operator,runtime,0.3889
1611030342611,34307,detection_eval_operator,runtime,0.4797
1611030343024,34357,detection_eval_operator,runtime,0.2723
1611030343446,34407,detection_eval_operator,runtime,0.3591
1611030343869,34457,detection_eval_operator,runtime,0.3576
1611030344300,34507,detection_eval_operator,runtime,0.6084
1611030344688,34557,detection_eval_operator,runtime,0.3703
1611030345070,34607,detection_eval_operator,runtime,0.4513
1611030345484,34657,detection_eval_operator,runtime,0.3645
1611030345902,34707,detection_eval_operator,runtime,0.4275
1611030346297,34757,detection_eval_operator,runtime,0.3488
1611030346772,34807,detection_eval_operator,runtime,0.3607
1611030347160,34857,detection_eval_operator,runtime,0.3927
1611030347667,34907,detection_eval_operator,runtime,0.3707
1611030348050,34957,detection_eval_operator,runtime,0.3669
1611030348496,35007,detection_eval_operator,runtime,0.3624
1611030348918,35057,detection_eval_operator,runtime,0.3886
1611030349309,35107,detection_eval_operator,runtime,0.3598
1611030349774,35157,detection_eval_operator,runtime,0.3769
1611030350146,35207,detection_eval_operator,runtime,0.3748
1611030350601,35257,detection_eval_operator,runtime,0.3910
1611030351038,35307,detection_eval_operator,runtime,0.3695
1611030351463,35357,detection_eval_operator,runtime,0.3700
1611030351853,35407,detection_eval_operator,runtime,0.3891
1611030352237,35457,detection_eval_operator,runtime,0.3769
1611030352664,35507,detection_eval_operator,runtime,0.3676
1611030353031,35557,detection_eval_operator,runtime,0.3984
1611030353448,35607,detection_eval_operator,runtime,0.5238
1611030353827,35657,detection_eval_operator,runtime,0.3786
1611030354272,35707,detection_eval_operator,runtime,0.3514
1611030354673,35757,detection_eval_operator,runtime,0.4349
1611030355117,35807,detection_eval_operator,runtime,0.4053
1611030355514,35857,detection_eval_operator,runtime,0.3371
1611030355904,35907,detection_eval_operator,runtime,0.4029
1611030356331,35957,detection_eval_operator,runtime,0.3352
1611030356719,36007,detection_eval_operator,runtime,0.3772
1611030357134,36057,detection_eval_operator,runtime,0.3834
1611030357576,36107,detection_eval_operator,runtime,0.3808
1611030358015,36157,detection_eval_operator,runtime,1.5094
1611030358015,36157,274,343,vehicle,VIS ERROR,4.4590
1611030358405,36207,detection_eval_operator,runtime,0.5152
1611030358405,36207,274,344,vehicle,VIS ERROR,4.5026
1611030358789,36257,detection_eval_operator,runtime,0.4728
1611030358789,36257,274,345,vehicle,VIS ERROR,4.6621
1611030359216,36307,detection_eval_operator,runtime,0.3943
1611030359216,36307,274,346,vehicle,VIS ERROR,4.7091
1611030359562,36357,detection_eval_operator,runtime,0.4911
1611030359562,36357,274,347,vehicle,VIS ERROR,4.5442
1611030360013,36407,detection_eval_operator,runtime,0.5023
1611030360013,36407,274,348,vehicle,VIS ERROR,4.5900
1611030360432,36457,detection_eval_operator,runtime,0.3991
1611030360432,36457,274,349,vehicle,VIS ERROR,4.5818
1611030360847,36507,detection_eval_operator,runtime,0.4759
1611030360847,36507,274,350,vehicle,VIS ERROR,4.6393
1611030361302,36557,detection_eval_operator,runtime,0.5114
1611030361302,36557,274,351,vehicle,VIS ERROR,4.6819
1611030361701,36607,detection_eval_operator,runtime,0.6025
1611030361701,36607,274,352,vehicle,VIS ERROR,4.7317
1611030362097,36657,detection_eval_operator,runtime,0.9038
1611030362097,36657,274,353,vehicle,VIS ERROR,4.5623
1611030362573,36707,detection_eval_operator,runtime,0.4723
1611030362573,36707,274,354,vehicle,VIS ERROR,4.6909
1611030362946,36757,detection_eval_operator,runtime,0.4761
1611030362946,36757,274,355,vehicle,VIS ERROR,4.6591
1611030363378,36807,detection_eval_operator,runtime,0.4473
1611030363378,36807,274,356,vehicle,VIS ERROR,4.4806
1611030363758,36857,detection_eval_operator,runtime,0.5484
1611030363759,36857,274,357,vehicle,VIS ERROR,4.4570
1611030364174,36907,detection_eval_operator,runtime,0.4830
1611030364174,36907,274,358,vehicle,VIS ERROR,4.6002
1611030364550,36957,detection_eval_operator,runtime,0.4699
1611030364550,36957,274,359,vehicle,VIS ERROR,4.6464
1611030365000,37007,detection_eval_operator,runtime,0.5162
1611030365000,37007,274,360,vehicle,VIS ERROR,4.6567
1611030365443,37057,detection_eval_operator,runtime,0.9654
1611030365443,37057,274,361,vehicle,VIS ERROR,4.6711
1611030365816,37107,detection_eval_operator,runtime,0.4911
1611030365816,37107,274,362,vehicle,VIS ERROR,4.4790
1611030366207,37157,detection_eval_operator,runtime,0.7453
1611030366207,37157,274,363,vehicle,VIS ERROR,4.3970
1611030366623,37207,detection_eval_operator,runtime,0.4916
1611030366623,37207,274,364,vehicle,VIS ERROR,4.5201
1611030367023,37257,detection_eval_operator,runtime,0.4747
1611030367023,37257,274,365,vehicle,VIS ERROR,4.7312
1611030367428,37307,detection_eval_operator,runtime,0.4828
1611030367428,37307,274,366,vehicle,VIS ERROR,4.4932
1611030367832,37357,detection_eval_operator,runtime,0.4911
1611030367833,37357,274,367,vehicle,VIS ERROR,4.5088
1611030368233,37407,detection_eval_operator,runtime,1.0037
1611030368233,37407,274,368,vehicle,VIS ERROR,4.5858
1611030368640,37457,detection_eval_operator,runtime,0.4115
1611030368640,37457,274,369,vehicle,VIS ERROR,4.5114
1611030369059,37507,detection_eval_operator,runtime,0.4556
1611030369059,37507,274,370,vehicle,VIS ERROR,4.5013
1611030369503,37557,detection_eval_operator,runtime,0.3695
1611030369503,37557,274,371,vehicle,VIS ERROR,4.5190
1611030369893,37607,detection_eval_operator,runtime,0.5381
1611030369893,37607,274,372,vehicle,VIS ERROR,4.5107
1611030370250,37657,detection_eval_operator,runtime,0.4871
1611030370250,37657,274,373,vehicle,VIS ERROR,4.7098
1611030370649,37707,detection_eval_operator,runtime,0.4499
1611030370649,37707,274,374,vehicle,VIS ERROR,4.5817
1611030371057,37757,detection_eval_operator,runtime,0.4904
1611030371057,37757,274,375,vehicle,VIS ERROR,4.5754
1611030371443,37807,detection_eval_operator,runtime,0.4895
1611030371443,37807,274,376,vehicle,VIS ERROR,4.5937
1611030371819,37857,detection_eval_operator,runtime,0.4799
1611030371819,37857,274,377,vehicle,VIS ERROR,4.6131
1611030372236,37907,detection_eval_operator,runtime,0.4859
1611030372237,37907,274,378,vehicle,VIS ERROR,4.6076
1611030372666,37957,detection_eval_operator,runtime,0.3970
1611030372667,37957,274,379,vehicle,VIS ERROR,4.6028
1611030373001,38007,detection_eval_operator,runtime,0.4907
1611030373001,38007,274,380,vehicle,VIS ERROR,4.5671
1611030373425,38057,detection_eval_operator,runtime,0.3870
1611030373425,38057,274,381,vehicle,VIS ERROR,4.4529
1611030373896,38107,detection_eval_operator,runtime,0.5286
1611030373896,38107,274,382,vehicle,VIS ERROR,4.5659
1611030374295,38157,detection_eval_operator,runtime,0.6523
1611030374295,38157,274,383,vehicle,VIS ERROR,4.7510
1611030374726,38207,detection_eval_operator,runtime,0.4928
1611030374726,38207,274,384,vehicle,VIS ERROR,4.5829
1611030375113,38257,detection_eval_operator,runtime,0.5162
1611030375113,38257,274,385,vehicle,VIS ERROR,4.6157
1611030375499,38307,detection_eval_operator,runtime,0.4864
1611030375499,38307,274,386,vehicle,VIS ERROR,4.6034
1611030375869,38357,detection_eval_operator,runtime,0.6144
1611030375869,38357,274,387,vehicle,VIS ERROR,4.5558
1611030376256,38407,detection_eval_operator,runtime,0.4997
1611030376256,38407,274,388,vehicle,VIS ERROR,4.6189
1611030376623,38457,detection_eval_operator,runtime,0.4437
1611030376623,38457,274,389,vehicle,VIS ERROR,4.6219
1611030377065,38507,detection_eval_operator,runtime,0.5007
1611030377066,38507,274,390,vehicle,VIS ERROR,4.5470
1611030377466,38557,detection_eval_operator,runtime,0.5059
1611030377466,38557,274,391,vehicle,VIS ERROR,4.4919
1611030377856,38607,detection_eval_operator,runtime,0.6175
1611030377856,38607,274,392,vehicle,VIS ERROR,4.6359
1611030378289,38657,detection_eval_operator,runtime,0.5393
1611030378289,38657,274,393,vehicle,VIS ERROR,4.4908
1611030378699,38707,detection_eval_operator,runtime,0.9036
1611030378700,38707,274,394,vehicle,VIS ERROR,4.4988
1611030379101,38757,detection_eval_operator,runtime,0.5150
1611030379101,38757,274,395,vehicle,VIS ERROR,4.5074
1611030379473,38807,detection_eval_operator,runtime,0.5617
1611030379473,38807,274,396,vehicle,VIS ERROR,4.5848
1611030379885,38857,detection_eval_operator,runtime,0.5355
1611030379885,38857,274,397,vehicle,VIS ERROR,4.5821
1611030380251,38907,detection_eval_operator,runtime,0.5057
1611030380251,38907,274,398,vehicle,VIS ERROR,4.5925
1611030380642,38957,detection_eval_operator,runtime,0.5121
1611030380642,38957,274,399,vehicle,VIS ERROR,4.6117
1611030381067,39007,detection_eval_operator,runtime,0.6857
1611030381067,39007,274,400,vehicle,VIS ERROR,4.5328
1611030381474,39057,detection_eval_operator,runtime,0.5176
1611030381474,39057,274,401,vehicle,VIS ERROR,4.6737
1611030381887,39107,detection_eval_operator,runtime,0.4921
1611030381887,39107,274,402,vehicle,VIS ERROR,4.5512
1611030382359,39157,detection_eval_operator,runtime,0.5074
1611030382359,39157,274,403,vehicle,VIS ERROR,4.6028
1611030382706,39207,detection_eval_operator,runtime,0.5138
1611030382706,39207,274,404,vehicle,VIS ERROR,4.6243
1611030383132,39257,detection_eval_operator,runtime,0.5074
1611030383132,39257,274,405,vehicle,VIS ERROR,4.6451
1611030383541,39307,detection_eval_operator,runtime,0.6609
1611030383541,39307,274,406,vehicle,VIS ERROR,4.6520
1611030383944,39357,detection_eval_operator,runtime,0.5014
1611030383944,39357,274,407,vehicle,VIS ERROR,4.6422
1611030384442,39407,detection_eval_operator,runtime,0.6022
1611030384442,39407,274,408,vehicle,VIS ERROR,4.6540
1611030384735,39457,detection_eval_operator,runtime,0.3982
1611030384735,39457,274,409,vehicle,VIS ERROR,4.6515
1611030385178,39507,detection_eval_operator,runtime,0.5057
1611030385178,39507,274,410,vehicle,VIS ERROR,4.6236
1611030385592,39557,detection_eval_operator,runtime,0.5250
1611030385592,39557,274,411,vehicle,VIS ERROR,4.6148
1611030386051,39607,detection_eval_operator,runtime,0.4685
1611030386052,39607,274,412,vehicle,VIS ERROR,4.6098
1611030386400,39657,detection_eval_operator,runtime,0.5062
1611030386400,39657,274,413,vehicle,VIS ERROR,4.6498
1611030386834,39707,detection_eval_operator,runtime,0.5434
1611030386834,39707,274,414,vehicle,VIS ERROR,4.6635
1611030387232,39757,detection_eval_operator,runtime,0.4344
1611030387232,39757,274,415,vehicle,VIS ERROR,4.6686
1611030387653,39807,detection_eval_operator,runtime,0.5219
1611030387653,39807,274,416,vehicle,VIS ERROR,4.6758
1611030388033,39857,detection_eval_operator,runtime,0.5481
1611030388034,39857,274,417,vehicle,VIS ERROR,4.5478
1611030388412,39907,detection_eval_operator,runtime,0.4673
1611030388412,39907,274,418,vehicle,VIS ERROR,4.5382
1611030388790,39957,detection_eval_operator,runtime,0.5186
1611030388791,39957,274,419,vehicle,VIS ERROR,4.6515
1611030389163,40007,detection_eval_operator,runtime,0.5090
1611030389163,40007,274,420,vehicle,VIS ERROR,4.5505
1611030389546,40057,detection_eval_operator,runtime,0.6294
1611030389546,40057,274,421,vehicle,VIS ERROR,4.4203
1611030389962,40107,detection_eval_operator,runtime,0.5131
1611030389962,40107,274,422,vehicle,VIS ERROR,3.9321
1611030390380,40157,detection_eval_operator,runtime,0.5121
1611030390380,40157,274,423,vehicle,VIS ERROR,3.3482
1611030390773,40207,detection_eval_operator,runtime,0.5348
1611030390773,40207,274,424,vehicle,VIS ERROR,2.5111
1611030391157,40257,detection_eval_operator,runtime,0.5181
1611030391157,40257,274,425,vehicle,VIS ERROR,2.3368
1611030391520,40307,detection_eval_operator,runtime,0.5093
1611030391520,40307,274,426,vehicle,VIS ERROR,1.7388
1611030391905,40357,detection_eval_operator,runtime,0.5260
1611030391905,40357,274,427,vehicle,VIS ERROR,1.4174
1611030392354,40407,detection_eval_operator,runtime,0.5159
1611030392354,40407,274,428,vehicle,VIS ERROR,1.1624
1611030392749,40457,detection_eval_operator,runtime,0.5355
1611030392749,40457,274,429,vehicle,VIS ERROR,0.9562
1611030393136,40507,detection_eval_operator,runtime,0.5875
1611030393136,40507,274,430,vehicle,VIS ERROR,0.8934
1611030393542,40557,detection_eval_operator,runtime,0.7288
1611030393542,40557,274,431,vehicle,VIS ERROR,0.8482
1611030393983,40607,detection_eval_operator,runtime,0.5250
1611030393983,40607,274,432,vehicle,VIS ERROR,0.8425
1611030394333,40657,detection_eval_operator,runtime,0.4187
1611030394333,40657,274,433,vehicle,VIS ERROR,0.9097
1611030394785,40707,detection_eval_operator,runtime,0.5457
