TIME,SIMTIME,CAMERA,GROUNDID,LABEL,X,Y,Z,ERROR
1618425607632,4144,FRONT-eval,336,vehicle,34.8154,12.4313,-0.0386,1000000.0000
1618425607915,4194,FRONT-eval,300,vehicle,22.6963,-3.8810,-0.0393,6.1496
1618425607916,4194,FRONT-eval,336,vehicle,34.8154,12.4313,-0.0376,1000000.0000
1618425608207,4244,FRONT-eval,300,vehicle,22.6963,-3.8810,-0.0393,6.1037
1618425608207,4244,FRONT-eval,336,vehicle,34.8154,12.4313,-0.0365,1000000.0000
1618425608497,4294,FRONT-eval,300,vehicle,22.6963,-3.8810,-0.0393,6.1037
1618425608497,4294,FRONT-eval,336,vehicle,34.8154,12.4313,-0.0357,1000000.0000
1618425608749,4344,FRONT-eval,300,vehicle,22.6963,-3.8810,-0.0393,6.1037
1618425608749,4344,FRONT-eval,336,vehicle,34.8154,12.4313,-0.0350,1000000.0000
1618425609023,4394,FRONT-eval,300,vehicle,22.6963,-3.8810,-0.0393,6.1037
1618425609024,4394,FRONT-eval,336,vehicle,34.8154,12.4313,-0.0344,1000000.0000
1618425609308,4444,FRONT-eval,300,vehicle,22.6963,-3.8810,-0.0393,6.1496
1618425609309,4444,FRONT-eval,336,vehicle,34.8154,12.4313,-0.0341,1000000.0000
1618425609568,4494,FRONT-eval,300,vehicle,22.6963,-3.8810,-0.0393,6.1037
1618425609569,4494,FRONT-eval,336,vehicle,34.8154,12.4313,-0.0339,1000000.0000
1618425609828,4544,FRONT-eval,300,vehicle,22.6963,-3.8810,-0.0393,6.1037
1618425609828,4544,FRONT-eval,336,vehicle,34.8154,12.4313,-0.0339,1000000.0000
1618425610126,4594,FRONT-eval,300,vehicle,22.6963,-3.8810,-0.0393,6.1496
1618425610127,4594,FRONT-eval,336,vehicle,34.8154,12.4313,-0.0340,1000000.0000
1618425610388,4644,FRONT-eval,300,vehicle,22.6963,-3.8810,-0.0393,6.1037
1618425610388,4644,FRONT-eval,336,vehicle,34.8154,12.4313,-0.0342,1000000.0000
1618425610639,4694,FRONT-eval,300,vehicle,22.6963,-3.8810,-0.0393,6.1037
