1610940360969,4938,315,-1,VIS ERROR,-1.0000
1610940361194,4988,detection_eval_operator,runtime,0.0513
1610940361194,4988,315,-1,VIS ERROR,-1.0000
1610940361546,5038,detection_eval_operator,runtime,0.1535
1610940361546,5038,315,34,VIS ERROR,0.1692
1610940361846,5088,detection_eval_operator,runtime,0.1788
1610940361846,5088,315,35,VIS ERROR,0.3935
1610940362182,5138,detection_eval_operator,runtime,0.1481
1610940362182,5138,315,36,VIS ERROR,0.0570
1610940362504,5188,detection_eval_operator,runtime,0.1674
1610940362505,5188,315,37,VIS ERROR,0.1904
1610940362821,5238,detection_eval_operator,runtime,0.1695
1610940362821,5238,315,38,VIS ERROR,0.4579
1610940363135,5288,detection_eval_operator,runtime,0.1445
1610940363135,5288,315,39,VIS ERROR,0.0379
1610940363448,5338,detection_eval_operator,runtime,0.1483
1610940363448,5338,315,40,VIS ERROR,0.0408
1610940363716,5388,detection_eval_operator,runtime,0.1569
1610940363717,5388,315,41,VIS ERROR,0.0225
1610940364006,5438,detection_eval_operator,runtime,0.1433
1610940364006,5438,315,42,VIS ERROR,0.1058
1610940364362,5488,detection_eval_operator,runtime,0.1526
1610940364362,5488,315,43,VIS ERROR,0.2859
1610940364574,5538,detection_eval_operator,runtime,0.1533
1610940364574,5538,315,44,VIS ERROR,0.1604
1610940364835,5588,detection_eval_operator,runtime,0.1628
1610940364835,5588,315,45,VIS ERROR,0.2951
1610940365075,5638,detection_eval_operator,runtime,0.2105
1610940365075,5638,315,46,VIS ERROR,0.3414
1610940365388,5688,detection_eval_operator,runtime,0.1543
1610940365388,5688,315,47,VIS ERROR,0.3324
1610940365684,5738,detection_eval_operator,runtime,0.1543
1610940365684,5738,315,48,VIS ERROR,0.4053
1610940366031,5788,detection_eval_operator,runtime,0.1566
1610940366031,5788,315,49,VIS ERROR,0.4260
1610940366296,5838,detection_eval_operator,runtime,0.1552
1610940366296,5838,315,50,VIS ERROR,0.3936
1610940366596,5888,detection_eval_operator,runtime,0.1667
1610940366596,5888,315,51,VIS ERROR,0.0424
1610940366900,5938,detection_eval_operator,runtime,0.1531
1610940366900,5938,315,52,VIS ERROR,0.0241
1610940367062,5988,detection_eval_operator,runtime,0.0830
1610940367062,5988,315,-1,VIS ERROR,-1.0000
1610940367303,6038,detection_eval_operator,runtime,0.0720
1610940367303,6038,315,-1,VIS ERROR,-1.0000
1610940367623,6088,detection_eval_operator,runtime,0.1605
1610940367623,6088,315,53,VIS ERROR,0.1353
1610940367809,6138,detection_eval_operator,runtime,0.0601
1610940367809,6138,315,-1,VIS ERROR,-1.0000
1610940368048,6188,detection_eval_operator,runtime,0.0660
1610940368048,6188,315,-1,VIS ERROR,-1.0000
1610940368347,6238,detection_eval_operator,runtime,0.1578
1610940368347,6238,315,54,VIS ERROR,0.6771
1610940368640,6288,detection_eval_operator,runtime,0.2034
1610940368640,6288,315,55,VIS ERROR,0.1186
1610940368938,6338,detection_eval_operator,runtime,0.1612
1610940368939,6338,315,56,VIS ERROR,0.0496
1610940369208,6388,detection_eval_operator,runtime,0.1647
1610940369208,6388,315,57,VIS ERROR,0.1052
1610940369492,6438,detection_eval_operator,runtime,0.2470
1610940369493,6438,315,58,VIS ERROR,0.0282
1610940369768,6488,detection_eval_operator,runtime,0.1626
1610940369768,6488,315,59,VIS ERROR,0.0372
1610940370029,6538,detection_eval_operator,runtime,0.1664
1610940370029,6538,315,60,VIS ERROR,0.0870
1610940370275,6588,detection_eval_operator,runtime,0.0765
1610940370275,6588,315,-1,VIS ERROR,-1.0000
1610940370562,6638,detection_eval_operator,runtime,0.2434
1610940370562,6638,315,62,VIS ERROR,0.1333
1610940370850,6688,detection_eval_operator,runtime,0.1595
1610940370850,6688,315,63,VIS ERROR,2.2902
1610940371123,6738,detection_eval_operator,runtime,0.1733
1610940371123,6738,315,65,VIS ERROR,0.1206
1610940371402,6788,detection_eval_operator,runtime,0.1824
1610940371402,6788,315,66,VIS ERROR,3.3262
1610940371659,6838,detection_eval_operator,runtime,0.2096
1610940371659,6838,315,67,VIS ERROR,3.5488
1610940371954,6888,detection_eval_operator,runtime,0.1318
1610940371954,6888,315,68,VIS ERROR,3.7876
1610940372267,6938,detection_eval_operator,runtime,0.1662
1610940372267,6938,315,69,VIS ERROR,4.0339
1610940372582,6988,detection_eval_operator,runtime,0.1662
1610940372582,6988,315,70,VIS ERROR,4.3340
1610940372840,7038,detection_eval_operator,runtime,0.2775
1610940372840,7038,315,71,VIS ERROR,4.5727
1610940373152,7088,detection_eval_operator,runtime,0.1626
1610940373152,7088,315,72,VIS ERROR,4.8794
1610940373440,7138,detection_eval_operator,runtime,0.1769
1610940373440,7138,315,73,VIS ERROR,5.1816
1610940373739,7188,detection_eval_operator,runtime,0.1667
1610940373739,7188,315,74,VIS ERROR,5.6630
1610940374044,7238,detection_eval_operator,runtime,0.2019
1610940374044,7238,315,75,VIS ERROR,6.0133
1610940374296,7288,detection_eval_operator,runtime,0.1748
1610940374296,7288,315,76,VIS ERROR,6.3028
1610940374595,7338,detection_eval_operator,runtime,0.1335
1610940374595,7338,315,77,VIS ERROR,6.6350
1610940374868,7388,detection_eval_operator,runtime,0.1900
1610940374868,7388,315,78,VIS ERROR,7.1815
1610940375115,7438,detection_eval_operator,runtime,0.1707
1610940375115,7438,315,79,VIS ERROR,7.3584
1610940375416,7488,detection_eval_operator,runtime,0.1485
1610940375417,7488,315,80,VIS ERROR,7.7785
1610940375703,7538,detection_eval_operator,runtime,0.1760
1610940375704,7538,315,81,VIS ERROR,8.1642
1610940375927,7588,detection_eval_operator,runtime,0.1748
1610940375928,7588,315,82,VIS ERROR,8.7370
1610940376203,7638,detection_eval_operator,runtime,0.2022
1610940376204,7638,315,83,VIS ERROR,9.1470
1610940376483,7688,detection_eval_operator,runtime,0.2625
1610940376483,7688,315,84,VIS ERROR,9.5732
1610940376790,7738,detection_eval_operator,runtime,0.1755
1610940376791,7738,315,85,VIS ERROR,10.0192
1610940377111,7788,detection_eval_operator,runtime,0.1872
1610940377111,7788,315,86,VIS ERROR,10.2928
1610940377400,7838,detection_eval_operator,runtime,0.4151
1610940377400,7838,315,87,VIS ERROR,10.9072
1610940377654,7888,detection_eval_operator,runtime,0.1750
1610940377654,7888,315,88,VIS ERROR,11.2256
1610940377926,7938,detection_eval_operator,runtime,0.1805
1610940377926,7938,315,89,VIS ERROR,11.6754
1610940378234,7988,detection_eval_operator,runtime,0.1426
1610940378234,7988,315,90,VIS ERROR,12.3293
1610940378405,8038,detection_eval_operator,runtime,0.0763
1610940378405,8038,315,-1,VIS ERROR,-1.0000
1610940378762,8088,detection_eval_operator,runtime,0.1793
1610940378762,8088,315,91,VIS ERROR,13.3587
1610940379056,8138,detection_eval_operator,runtime,0.1938
1610940379057,8138,315,92,VIS ERROR,13.7339
1610940379274,8188,detection_eval_operator,runtime,0.2654
1610940379274,8188,315,93,VIS ERROR,14.2482
1610940379552,8238,detection_eval_operator,runtime,0.2038
1610940379552,8238,315,94,VIS ERROR,14.9924
1610940379809,8288,detection_eval_operator,runtime,0.1879
1610940379809,8288,315,95,VIS ERROR,15.3571
1610940380084,8338,detection_eval_operator,runtime,0.3726
1610940380084,8338,315,96,VIS ERROR,16.3983
1610940380385,8388,detection_eval_operator,runtime,0.2358
1610940380385,8388,315,97,VIS ERROR,16.6822
1610940380615,8438,detection_eval_operator,runtime,0.1781
1610940380615,8438,315,98,VIS ERROR,17.2741
1610940380920,8488,detection_eval_operator,runtime,0.2031
1610940380920,8488,315,99,VIS ERROR,17.8826
1610940381173,8538,detection_eval_operator,runtime,0.1836
1610940381173,8538,315,100,VIS ERROR,18.2996
1610940381454,8588,detection_eval_operator,runtime,0.1907
1610940381454,8588,315,101,VIS ERROR,19.1214
1610940381746,8638,detection_eval_operator,runtime,0.2389
1610940381746,8638,315,102,VIS ERROR,19.2143
1610940382073,8688,detection_eval_operator,runtime,0.2146
1610940382073,8688,315,103,VIS ERROR,19.3093
1610940382339,8738,detection_eval_operator,runtime,0.1912
1610940382339,8738,315,104,VIS ERROR,0.0410
1610940382613,8788,detection_eval_operator,runtime,0.3169
1610940382613,8788,315,105,VIS ERROR,0.0304
1610940382907,8838,detection_eval_operator,runtime,0.1905
1610940382907,8838,315,107,VIS ERROR,0.0185
1610940383199,8888,detection_eval_operator,runtime,0.1531
1610940383200,8888,315,108,VIS ERROR,0.0732
1610940383449,8938,detection_eval_operator,runtime,0.1893
1610940383449,8938,315,109,VIS ERROR,0.2704
1610940383701,8988,detection_eval_operator,runtime,0.2077
1610940383701,8988,315,110,VIS ERROR,0.0376
1610940383997,9038,detection_eval_operator,runtime,0.1624
1610940383997,9038,315,112,VIS ERROR,0.2478
1610940384229,9088,detection_eval_operator,runtime,0.3335
1610940384229,9088,315,113,VIS ERROR,0.2600
1610940384558,9138,detection_eval_operator,runtime,0.1957
1610940384558,9138,315,114,VIS ERROR,0.2730
1610940384862,9188,detection_eval_operator,runtime,0.2005
1610940384862,9188,315,116,VIS ERROR,0.0786
1610940385106,9238,detection_eval_operator,runtime,0.2866
1610940385106,9238,315,118,VIS ERROR,0.0816
1610940385411,9288,detection_eval_operator,runtime,0.4683
1610940385411,9288,315,119,VIS ERROR,0.0858
1610940385709,9338,detection_eval_operator,runtime,0.2110
1610940385709,9338,315,120,VIS ERROR,0.0930
1610940385986,9388,detection_eval_operator,runtime,0.2053
1610940385986,9388,315,121,VIS ERROR,0.1540
1610940386235,9438,detection_eval_operator,runtime,0.2506
1610940386235,9438,315,123,VIS ERROR,0.1326
1610940386524,9488,detection_eval_operator,runtime,0.2029
1610940386524,9488,315,125,VIS ERROR,0.0420
1610940386825,9538,detection_eval_operator,runtime,0.2151
1610940386825,9538,315,127,VIS ERROR,0.0453
1610940387082,9588,detection_eval_operator,runtime,0.2069
1610940387082,9588,315,129,VIS ERROR,0.0530
1610940387323,9638,detection_eval_operator,runtime,0.1915
1610940387323,9638,315,131,VIS ERROR,0.0530
1610940387593,9688,detection_eval_operator,runtime,0.1969
1610940387593,9688,315,133,VIS ERROR,0.1806
1610940387926,9738,detection_eval_operator,runtime,0.2139
1610940387926,9738,315,134,VIS ERROR,0.0382
1610940388168,9788,detection_eval_operator,runtime,0.2246
1610940388168,9788,315,136,VIS ERROR,0.0388
1610940388493,9838,detection_eval_operator,runtime,0.2143
1610940388493,9838,315,138,VIS ERROR,0.0370
1610940388790,9888,detection_eval_operator,runtime,0.2227
1610940388790,9888,315,140,VIS ERROR,0.0286
1610940389069,9938,detection_eval_operator,runtime,0.4745
1610940389069,9938,315,143,VIS ERROR,0.0753
1610940389342,9988,detection_eval_operator,runtime,0.2158
1610940389342,9988,315,145,VIS ERROR,0.0366
1610940389681,10038,detection_eval_operator,runtime,0.2186
1610940389682,10038,315,147,VIS ERROR,3.3767
1610940389941,10088,detection_eval_operator,runtime,0.2260
1610940389941,10088,315,148,VIS ERROR,3.3366
1610940390176,10138,detection_eval_operator,runtime,0.2069
1610940390176,10138,315,151,VIS ERROR,3.4397
1610940390469,10188,detection_eval_operator,runtime,0.2103
1610940390469,10188,315,152,VIS ERROR,3.7087
1610940390712,10238,detection_eval_operator,runtime,0.1724
1610940390712,10238,315,153,VIS ERROR,3.9517
1610940391011,10288,detection_eval_operator,runtime,0.1731
1610940391011,10288,315,155,VIS ERROR,4.1995
1610940391275,10338,detection_eval_operator,runtime,0.1669
1610940391275,10338,315,157,VIS ERROR,4.1982
1610940391559,10388,detection_eval_operator,runtime,0.1616
1610940391560,10388,315,159,VIS ERROR,4.3945
1610940391843,10438,detection_eval_operator,runtime,0.2377
1610940391843,10438,315,160,VIS ERROR,4.6021
1610940391843,10438,290,-1,VIS ERROR,-1.0000
1610940392155,10488,detection_eval_operator,runtime,0.2794
1610940392155,10488,315,161,VIS ERROR,4.8196
1610940392155,10488,290,-1,VIS ERROR,-1.0000
1610940392428,10538,detection_eval_operator,runtime,0.1831
1610940392428,10538,315,164,VIS ERROR,5.0602
1610940392428,10538,290,-1,VIS ERROR,-1.0000
1610940392661,10588,detection_eval_operator,runtime,0.3080
1610940392662,10588,315,166,VIS ERROR,5.3203
1610940392662,10588,290,-1,VIS ERROR,-1.0000
1610940392965,10638,detection_eval_operator,runtime,0.2382
1610940392965,10638,315,168,VIS ERROR,5.5865
1610940392965,10638,290,-1,VIS ERROR,-1.0000
1610940393245,10688,detection_eval_operator,runtime,0.2007
1610940393245,10688,315,170,VIS ERROR,5.8669
1610940393245,10688,290,-1,VIS ERROR,-1.0000
1610940393560,10738,detection_eval_operator,runtime,0.1678
1610940393560,10738,290,-1,VIS ERROR,-1.0000
1610940393793,10788,detection_eval_operator,runtime,0.2527
1610940393793,10788,290,-1,VIS ERROR,-1.0000
1610940394101,10838,detection_eval_operator,runtime,0.2332
1610940394101,10838,290,179,VIS ERROR,0.1134
1610940394370,10888,detection_eval_operator,runtime,0.2372
1610940394370,10888,290,182,VIS ERROR,0.3661
1610940394638,10938,detection_eval_operator,runtime,0.2315
1610940394638,10938,290,185,VIS ERROR,0.4470
1610940394945,10988,detection_eval_operator,runtime,0.1702
1610940394945,10988,290,-1,VIS ERROR,-1.0000
1610940395311,11038,detection_eval_operator,runtime,0.2444
1610940395311,11038,290,189,VIS ERROR,0.1472
1610940395560,11088,detection_eval_operator,runtime,0.1557
1610940395560,11088,290,-1,VIS ERROR,-1.0000
1610940395876,11138,detection_eval_operator,runtime,0.1547
1610940395876,11138,290,-1,VIS ERROR,-1.0000
1610940396039,11188,detection_eval_operator,runtime,0.1390
1610940396040,11188,290,-1,VIS ERROR,-1.0000
1610940396385,11238,detection_eval_operator,runtime,0.2506
1610940396385,11238,290,-1,VIS ERROR,-1.0000
1610940396650,11288,detection_eval_operator,runtime,0.1905
1610940396650,11288,290,-1,VIS ERROR,-1.0000
1610940396830,11338,detection_eval_operator,runtime,0.1380
1610940396830,11338,290,-1,VIS ERROR,-1.0000
1610940397138,11388,detection_eval_operator,runtime,0.1895
1610940397138,11388,290,198,VIS ERROR,0.5191
1610940397398,11438,detection_eval_operator,runtime,0.1578
1610940397398,11438,290,200,VIS ERROR,0.2862
1610940397399,11438,315,199,VIS ERROR,11.1956
1610940397648,11488,detection_eval_operator,runtime,0.2460
1610940397648,11488,315,201,VIS ERROR,11.6113
1610940397648,11488,290,-1,VIS ERROR,-1.0000
1610940397956,11538,detection_eval_operator,runtime,0.2494
1610940397956,11538,315,202,VIS ERROR,12.0319
1610940397956,11538,290,203,VIS ERROR,0.1871
1610940398273,11588,detection_eval_operator,runtime,0.2673
1610940398273,11588,315,204,VIS ERROR,12.4607
1610940398274,11588,290,-1,VIS ERROR,-1.0000
1610940398525,11638,detection_eval_operator,runtime,0.3953
1610940398525,11638,315,206,VIS ERROR,12.8890
1610940398525,11638,290,-1,VIS ERROR,-1.0000
1610940398798,11688,detection_eval_operator,runtime,0.2332
1610940398798,11688,315,207,VIS ERROR,13.3164
1610940398798,11688,290,-1,VIS ERROR,-1.0000
1610940399093,11738,detection_eval_operator,runtime,0.2632
1610940399093,11738,290,209,VIS ERROR,0.6494
1610940399093,11738,315,208,VIS ERROR,13.7493
1610940399336,11788,detection_eval_operator,runtime,0.2635
1610940399336,11788,290,210,VIS ERROR,0.7762
1610940399336,11788,315,211,VIS ERROR,14.1766
1610940399630,11838,detection_eval_operator,runtime,0.2723
1610940399630,11838,315,213,VIS ERROR,14.6112
1610940399630,11838,290,212,VIS ERROR,0.1624
1610940399908,11888,detection_eval_operator,runtime,0.2570
1610940399909,11888,290,214,VIS ERROR,0.4970
1610940400207,11938,detection_eval_operator,runtime,0.2737
1610940400208,11938,290,216,VIS ERROR,0.0917
1610940400500,11988,detection_eval_operator,runtime,0.2422
1610940400500,11988,290,219,VIS ERROR,0.0698
1610940400796,12038,detection_eval_operator,runtime,0.2193
1610940400797,12038,290,223,VIS ERROR,0.0892
1610940401071,12088,detection_eval_operator,runtime,0.1979
1610940401071,12088,290,226,VIS ERROR,0.0822
1610940401328,12138,detection_eval_operator,runtime,0.2477
1610940401328,12138,290,229,VIS ERROR,0.0901
1610940401565,12188,detection_eval_operator,runtime,0.3803
1610940401565,12188,290,232,VIS ERROR,0.2492
1610940401859,12238,detection_eval_operator,runtime,0.2449
1610940401859,12238,290,236,VIS ERROR,0.4074
1610940402087,12288,detection_eval_operator,runtime,0.2496
1610940402087,12288,290,238,VIS ERROR,0.4920
1610940402400,12338,detection_eval_operator,runtime,0.2453
1610940402400,12338,290,241,VIS ERROR,0.6472
1610940402662,12388,detection_eval_operator,runtime,0.2542
1610940402662,12388,290,244,VIS ERROR,0.6654
1610940402936,12438,detection_eval_operator,runtime,0.2799
1610940402936,12438,290,247,VIS ERROR,0.6449
1610940402936,12438,315,246,VIS ERROR,20.1604
1610940403247,12488,detection_eval_operator,runtime,0.3257
1610940403247,12488,315,249,VIS ERROR,20.6519
1610940403247,12488,290,250,VIS ERROR,0.1686
1610940403529,12538,detection_eval_operator,runtime,0.2437
1610940403529,12538,290,252,VIS ERROR,0.1074
1610940403780,12588,detection_eval_operator,runtime,0.2594
1610940403780,12588,290,254,VIS ERROR,0.1355
1610940404070,12638,detection_eval_operator,runtime,0.2942
1610940404070,12638,315,256,VIS ERROR,22.1466
1610940404070,12638,290,257,VIS ERROR,0.0794
1610940404387,12688,detection_eval_operator,runtime,0.2861
1610940404387,12688,315,258,VIS ERROR,22.6536
1610940404387,12688,290,259,VIS ERROR,0.0476
1610940404647,12738,detection_eval_operator,runtime,0.2651
1610940404648,12738,315,261,VIS ERROR,23.1655
1610940404648,12738,290,-1,VIS ERROR,-1.0000
1610940404898,12788,detection_eval_operator,runtime,0.3183
1610940404899,12788,315,263,VIS ERROR,23.6876
1610940404899,12788,290,264,VIS ERROR,0.1883
1610940405194,12838,detection_eval_operator,runtime,0.2618
1610940405194,12838,315,266,VIS ERROR,24.2158
1610940405194,12838,290,267,VIS ERROR,0.1936
1610940405508,12888,detection_eval_operator,runtime,0.2930
1610940405509,12888,315,268,VIS ERROR,24.7481
1610940405509,12888,290,269,VIS ERROR,0.1692
1610940405783,12938,detection_eval_operator,runtime,0.2787
1610940405783,12938,315,270,VIS ERROR,25.2861
1610940405783,12938,290,271,VIS ERROR,0.1357
1610940406056,12988,detection_eval_operator,runtime,0.2820
1610940406063,12988,315,272,VIS ERROR,25.8300
1610940406063,12988,290,273,VIS ERROR,0.0887
1610940406372,13038,detection_eval_operator,runtime,0.2863
1610940406372,13038,315,274,VIS ERROR,26.3798
1610940406372,13038,290,275,VIS ERROR,0.2760
1610940406644,13088,detection_eval_operator,runtime,0.2511
1610940406644,13088,315,276,VIS ERROR,26.9358
1610940406644,13088,290,-1,VIS ERROR,-1.0000
1610940406853,13138,detection_eval_operator,runtime,0.3152
1610940406853,13138,315,277,VIS ERROR,27.4978
1610940406853,13138,290,-1,VIS ERROR,-1.0000
1610940407159,13188,detection_eval_operator,runtime,0.2439
1610940407159,13188,315,279,VIS ERROR,28.0643
1610940407159,13188,290,-1,VIS ERROR,-1.0000
1610940407439,13238,detection_eval_operator,runtime,0.2940
1610940407439,13238,315,280,VIS ERROR,28.6389
1610940407439,13238,290,281,VIS ERROR,0.9102
1610940407710,13288,detection_eval_operator,runtime,0.2680
1610940407710,13288,315,282,VIS ERROR,29.2204
1610940407710,13288,290,283,VIS ERROR,0.4581
1610940407947,13338,detection_eval_operator,runtime,0.2687
1610940407947,13338,315,285,VIS ERROR,29.8099
1610940407947,13338,290,286,VIS ERROR,0.6067
1610940408244,13388,detection_eval_operator,runtime,0.2441
1610940408244,13388,315,287,VIS ERROR,30.4044
1610940408244,13388,290,288,VIS ERROR,0.5245
1610940408499,13438,detection_eval_operator,runtime,0.2923
1610940408499,13438,315,290,VIS ERROR,31.0025
1610940408499,13438,290,291,VIS ERROR,0.4450
1610940408749,13488,detection_eval_operator,runtime,0.4222
1610940408749,13488,315,292,VIS ERROR,31.6109
1610940408749,13488,290,293,VIS ERROR,0.4886
1610940409047,13538,detection_eval_operator,runtime,0.2465
1610940409047,13538,315,294,VIS ERROR,32.2280
1610940409047,13538,290,-1,VIS ERROR,-1.0000
1610940409344,13588,detection_eval_operator,runtime,0.2549
1610940409344,13588,315,295,VIS ERROR,32.8499
1610940409344,13588,290,-1,VIS ERROR,-1.0000
1610940409642,13638,detection_eval_operator,runtime,0.3407
1610940409642,13638,315,296,VIS ERROR,33.4807
1610940409642,13638,290,297,VIS ERROR,0.2295
1610940409876,13688,detection_eval_operator,runtime,0.2835
1610940409876,13688,315,298,VIS ERROR,34.1195
1610940409876,13688,290,299,VIS ERROR,0.2292
1610940410124,13738,detection_eval_operator,runtime,0.2995
1610940410124,13738,315,300,VIS ERROR,34.7663
1610940410124,13738,290,301,VIS ERROR,0.1594
1610940410438,13788,detection_eval_operator,runtime,0.2985
1610940410438,13788,315,303,VIS ERROR,35.4214
1610940410438,13788,290,304,VIS ERROR,0.4341
1610940410686,13838,detection_eval_operator,runtime,0.3519
1610940410686,13838,315,305,VIS ERROR,36.0854
1610940410686,13838,290,306,VIS ERROR,0.1705
1610940410950,13888,detection_eval_operator,runtime,0.2975
1610940410951,13888,315,308,VIS ERROR,36.7585
1610940410951,13888,290,309,VIS ERROR,0.0868
1610940411185,13938,detection_eval_operator,runtime,0.7839
1610940411185,13938,315,311,VIS ERROR,37.4404
1610940411185,13938,290,312,VIS ERROR,0.3922
1610940411460,13988,detection_eval_operator,runtime,0.3326
1610940411460,13988,315,313,VIS ERROR,38.1327
1610940411460,13988,290,314,VIS ERROR,0.1043
1610940411752,14038,detection_eval_operator,runtime,0.2780
1610940411756,14038,315,315,VIS ERROR,38.8458
1610940411756,14038,290,-1,VIS ERROR,-1.0000
1610940412011,14088,detection_eval_operator,runtime,0.3462
1610940412012,14088,315,316,VIS ERROR,39.5700
1610940412012,14088,290,317,VIS ERROR,0.0568
1610940412283,14138,detection_eval_operator,runtime,0.2313
1610940412283,14138,315,318,VIS ERROR,40.3320
1610940412283,14138,290,-1,VIS ERROR,-1.0000
1610940412534,14188,detection_eval_operator,runtime,0.2644
1610940412535,14188,315,319,VIS ERROR,41.1058
1610940412535,14188,290,-1,VIS ERROR,-1.0000
1610940412851,14238,detection_eval_operator,runtime,0.2346
1610940412851,14238,315,321,VIS ERROR,41.8923
1610940412851,14238,290,322,VIS ERROR,0.4584
1610940413132,14288,detection_eval_operator,runtime,0.2472
1610940413132,14288,290,324,VIS ERROR,0.4098
1610940413132,14288,315,323,VIS ERROR,41.8923
1610940413413,14338,detection_eval_operator,runtime,0.2756
1610940413413,14338,315,325,VIS ERROR,42.4614
1610940413413,14338,290,-1,VIS ERROR,-1.0000
1610940413705,14388,detection_eval_operator,runtime,0.2682
