1612300844741,3104,309,person,8.1182,-9.5271,0.8771,-1.0000
1612300844741,3104,341,person,-2.7197,-48.4132,0.8795,-1.0000
1612300844741,3104,289,vehicle,0.0000,0.0000,0.0000,-1.0000
1612300844742,3104,341,person,-2.7205,-48.4867,0.9662,-1.0000
1612300844742,3104,289,vehicle,0.0000,0.0000,0.0000,-1.0000
1612300845049,3104,279,vehicle,3.9730,16.1575,-0.0897,1.3993
1612300845049,3104,269,vehicle,4.6627,38.6102,-0.0836,3.9364
1612300845049,3104,291,person,-3.6093,52.6987,0.4991,-1.0000
1612300845049,3104,305,person,14.5371,47.9744,0.8878,-1.0000
1612300845049,3104,264,vehicle,17.4350,55.8426,-0.0897,-1.0000
1612300845050,3104,279,vehicle,3.9730,16.1575,-0.1030,1.0583
1612300845050,3104,291,person,-3.6093,52.6987,0.5858,-1.0000
1612300845050,3104,305,person,14.6036,47.9569,0.9746,-1.0000
1612300845050,3104,264,vehicle,17.4350,55.8426,-0.1030,-1.0000
1612300845050,3104,269,vehicle,4.6627,38.6102,-0.0510,-1.0000
1612300845386,3154,341,person,-2.7213,-48.5602,1.0194,-1.0000
1612300845387,3154,289,vehicle,0.0000,0.0000,0.0000,-1.0000
1612300845562,3154,279,vehicle,3.9730,16.1575,-0.1105,1.3599
1612300845562,3154,291,person,-3.5794,52.6664,0.6390,-1.0000
1612300845562,3154,305,person,14.6702,47.9395,1.0277,-1.0000
1612300845562,3154,264,vehicle,17.4350,55.8426,-0.1105,-1.0000
1612300845562,3154,269,vehicle,4.6627,38.6102,-0.0242,-1.0000
1612300846181,3204,341,person,-2.7220,-48.6337,1.0414,-1.0000
1612300846181,3204,289,vehicle,0.0000,0.0000,0.0000,-1.0000
1612300846193,3204,279,vehicle,3.9730,16.1575,-0.1182,1.2522
1612300846193,3204,269,vehicle,4.6627,38.6102,-0.0112,3.6727
1612300846194,3204,291,person,-3.5794,52.6664,0.6610,-1.0000
1612300846194,3204,305,person,14.7368,47.9221,1.0497,-1.0000
1612300846194,3204,264,vehicle,17.4350,55.8426,-0.1182,-1.0000
1612300846734,3254,341,person,-2.7228,-48.7072,1.0478,-1.0000
1612300846734,3254,289,vehicle,0.0000,0.0000,0.0000,-1.0000
1612300846736,3254,279,vehicle,3.9730,16.1575,-0.1189,1.2294
1612300846736,3254,269,vehicle,4.6627,38.6102,-0.0041,3.6621
1612300846736,3254,291,person,-3.5775,52.7284,0.6675,-1.0000
1612300846736,3254,305,person,14.8036,47.9047,1.0562,-1.0000
1612300846736,3254,264,vehicle,17.4350,55.8426,-0.1189,-1.0000
1612300847320,3304,341,person,-2.7236,-48.7806,1.0472,-1.0000
